firstName,lastName,hireDate,seasons
Howard,Schnellenberger,1999-07-13T00:00:00.000Z,"[{'school': 'Florida Atlantic', 'year': 2005, 'games': 11, 'wins': 2, 'losses': 9, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -24.9, 'spOverall': -24.9, 'spOffense': 9.8, 'spDefense': 34.6}]"
Mike,Shula,2003-05-09T00:00:00.000Z,"[{'school': 'Alabama', 'year': 2005, 'games': 12, 'wins': 10, 'losses': 2, 'ties': 0, 'preseasonRank': 0, 'postseasonRank': 8, 'srs': 12.1, 'spOverall': 19.8, 'spOffense': 28.1, 'spDefense': 8.3}]"
John,Smith,2002-12-19T00:00:00.000Z,"[{'school': 'Michigan State', 'year': 2005, 'games': 11, 'wins': 5, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 11.1, 'spOverall': 12.9, 'spOffense': 40.1, 'spDefense': 27.2}]"
Bill,Snyder,,"[{'school': 'Kansas State', 'year': 2005, 'games': 11, 'wins': 5, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -2.3, 'spOverall': 6.1, 'spOffense': 25.9, 'spDefense': 19.8}]"
Mark,Snyder,2005-04-14T00:00:00.000Z,"[{'school': 'Marshall', 'year': 2005, 'games': 11, 'wins': 4, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -13, 'spOverall': -9.4, 'spOffense': 18.6, 'spDefense': 27.9}]"
Frank,Solich,2004-12-16T00:00:00.000Z,"[{'school': 'Ohio', 'year': 2005, 'games': 11, 'wins': 4, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -14.8, 'spOverall': -20.8, 'spOffense': 15.1, 'spDefense': 35.8}]"
Steve,Spurrier,2004-11-22T00:00:00.000Z,"[{'school': 'South Carolina', 'year': 2005, 'games': 12, 'wins': 7, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 3.3, 'spOverall': 6.3, 'spOffense': 26.3, 'spDefense': 20}]"
Bob,Stoops,,"[{'school': 'Oklahoma', 'year': 2005, 'games': 12, 'wins': 8, 'losses': 4, 'ties': 0, 'preseasonRank': 7, 'postseasonRank': 22, 'srs': 11.1, 'spOverall': 19, 'spOffense': 30.9, 'spDefense': 11.9}]"
Mike,Stoops,2003-11-29T00:00:00.000Z,"[{'school': 'Arizona', 'year': 2005, 'games': 11, 'wins': 3, 'losses': 8, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 4.2, 'spOverall': 1.5, 'spOffense': 26.9, 'spDefense': 25.4}]"
Don,Strock,2000-09-13T00:00:00.000Z,"[{'school': 'Florida International', 'year': 2005, 'games': 11, 'wins': 5, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -21.7, 'spOverall': -23.5, 'spOffense': 15.3, 'spDefense': 38.7}]"
Jeff,Tedford,2001-12-13T00:00:00.000Z,"[{'school': 'California', 'year': 2005, 'games': 12, 'wins': 8, 'losses': 4, 'ties': 0, 'preseasonRank': 19, 'postseasonRank': 25, 'srs': 12, 'spOverall': 18.4, 'spOffense': 35.8, 'spDefense': 17.5}]"
Joe,Tiller,,"[{'school': 'Purdue', 'year': 2005, 'games': 11, 'wins': 5, 'losses': 6, 'ties': 0, 'preseasonRank': 15, 'postseasonRank': None, 'srs': 10, 'spOverall': 11.8, 'spOffense': 37.1, 'spDefense': 25.3}]"
Dick,Tomey,2004-12-28T00:00:00.000Z,"[{'school': 'San José State', 'year': 2005, 'games': 11, 'wins': 3, 'losses': 8, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -19.9, 'spOverall': -14.7, 'spOffense': 18.6, 'spDefense': 33.3}]"
Jim,Tressel,2001-01-18T00:00:00.000Z,"[{'school': 'Ohio State', 'year': 2005, 'games': 12, 'wins': 10, 'losses': 2, 'ties': 0, 'preseasonRank': 6, 'postseasonRank': 4, 'srs': 27.2, 'spOverall': 31.2, 'spOffense': 42.1, 'spDefense': 10.9}]"
Tommy,Tuberville,,"[{'school': 'Auburn', 'year': 2005, 'games': 12, 'wins': 9, 'losses': 3, 'ties': 0, 'preseasonRank': 16, 'postseasonRank': 14, 'srs': 15.8, 'spOverall': 20.7, 'spOffense': 35.4, 'spDefense': 14.7}]"
Randy,Walker,,"[{'school': 'Northwestern', 'year': 2005, 'games': 12, 'wins': 7, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 8.7, 'spOverall': 8, 'spOffense': 38.8, 'spDefense': 30.9}]"
Bobby,Wallace,,"[{'school': 'Temple', 'year': 2005, 'games': 11, 'wins': 0, 'losses': 11, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -23.2, 'spOverall': -29.1, 'spOffense': 12.1, 'spDefense': 41.2}]"
Dave,Wannstedt,2004-12-23T00:00:00.000Z,"[{'school': 'Pittsburgh', 'year': 2005, 'games': 11, 'wins': 5, 'losses': 6, 'ties': 0, 'preseasonRank': 23, 'postseasonRank': None, 'srs': 2, 'spOverall': 6.8, 'spOffense': 23.9, 'spDefense': 17.1}]"
Charlie,Weatherbie,2003-05-07T00:00:00.000Z,"[{'school': 'UL Monroe', 'year': 2005, 'games': 11, 'wins': 5, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -21.6, 'spOverall': -22.6, 'spOffense': 17.3, 'spDefense': 40}]"
Charlie,Weis,2004-11-30T00:00:00.000Z,"[{'school': 'Notre Dame', 'year': 2005, 'games': 12, 'wins': 9, 'losses': 3, 'ties': 0, 'preseasonRank': None, 'postseasonRank': 9, 'srs': 20.8, 'spOverall': 21.8, 'spOffense': 41.3, 'spDefense': 19.5}]"
Tommy,West,2000-11-30T00:00:00.000Z,"[{'school': 'Memphis', 'year': 2005, 'games': 12, 'wins': 7, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -4.1, 'spOverall': -3.4, 'spOffense': 27.5, 'spDefense': 31}]"
Kyle,Whittingham,2004-12-08T00:00:00.000Z,"[{'school': 'Utah', 'year': 2005, 'games': 12, 'wins': 7, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 3, 'spOverall': 7.2, 'spOffense': 33.6, 'spDefense': 26.4}]"
Tyrone,Willingham,2004-12-13T00:00:00.000Z,"[{'school': 'Washington', 'year': 2005, 'games': 11, 'wins': 2, 'losses': 9, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -0.9, 'spOverall': 1.9, 'spOffense': 29.3, 'spDefense': 27.5}]"
Ron,Zook,2004-12-07T00:00:00.000Z,"[{'school': 'Illinois', 'year': 2005, 'games': 11, 'wins': 2, 'losses': 9, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -10.5, 'spOverall': -8.8, 'spOffense': 25.6, 'spDefense': 34.3}]"
Chuck,Amato,1999-11-24T00:00:00.000Z,"[{'school': 'NC State', 'year': 2006, 'games': 12, 'wins': 3, 'losses': 9, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -4, 'spOverall': 0.2, 'spOffense': 18.7, 'spDefense': 19.1}]"
Tom,Amstutz,2000-12-12T00:00:00.000Z,"[{'school': 'Toledo', 'year': 2006, 'games': 12, 'wins': 5, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -13.6, 'spOverall': -9.6, 'spOffense': 16.2, 'spDefense': 26.2}]"
Chris,Ault,,"[{'school': 'Nevada', 'year': 2006, 'games': 13, 'wins': 8, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 4.2, 'spOverall': 0.9, 'spOffense': 25.4, 'spDefense': 23.8}]"
Frank,Beamer,,"[{'school': 'Virginia Tech', 'year': 2006, 'games': 13, 'wins': 10, 'losses': 3, 'ties': 0, 'preseasonRank': 17, 'postseasonRank': 19, 'srs': 13.8, 'spOverall': 21, 'spOffense': 23.6, 'spDefense': 4.6}]"
Mike,Bellotti,,"[{'school': 'Oregon', 'year': 2006, 'games': 13, 'wins': 7, 'losses': 6, 'ties': 0, 'preseasonRank': 21, 'postseasonRank': None, 'srs': 7.8, 'spOverall': 11.2, 'spOffense': 33.3, 'spDefense': 21.5}]"
Phil,Bennett,2001-12-04T00:00:00.000Z,"[{'school': 'SMU', 'year': 2006, 'games': 12, 'wins': 6, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -7.8, 'spOverall': -7.7, 'spOffense': 20.9, 'spDefense': 30.3}]"
Jack,Bicknell,,"[{'school': 'Louisiana Tech', 'year': 2006, 'games': 13, 'wins': 3, 'losses': 10, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -23.4, 'spOverall': -22.2, 'spOffense': 18.9, 'spDefense': 39.7}]"
Bret,Bielema,2006-01-02T00:00:00.000Z,"[{'school': 'Wisconsin', 'year': 2006, 'games': 13, 'wins': 12, 'losses': 1, 'ties': 0, 'preseasonRank': None, 'postseasonRank': 7, 'srs': 14.3, 'spOverall': 19.1, 'spOffense': 28.9, 'spDefense': 11.2}]"
Larry,Blakeney,1990-12-03T00:00:00.000Z,"[{'school': 'Troy', 'year': 2006, 'games': 13, 'wins': 8, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -9.1, 'spOverall': -11.5, 'spOffense': 16, 'spDefense': 27.7}]"
Bobby,Bowden,,"[{'school': 'Florida State', 'year': 2006, 'games': 13, 'wins': 7, 'losses': 6, 'ties': 0, 'preseasonRank': 11, 'postseasonRank': None, 'srs': 7.1, 'spOverall': 11.9, 'spOffense': 25.5, 'spDefense': 13.9}]"
Tommy,Bowden,,"[{'school': 'Clemson', 'year': 2006, 'games': 13, 'wins': 8, 'losses': 5, 'ties': 0, 'preseasonRank': 18, 'postseasonRank': None, 'srs': 11.4, 'spOverall': 16.7, 'spOffense': 31.5, 'spDefense': 13.7}]"
Jeff,Bower,,"[{'school': 'Southern Miss', 'year': 2006, 'games': 14, 'wins': 9, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 2.1, 'spOverall': -0.3, 'spOffense': 23.3, 'spDefense': 23.1}]"
Gregg,Brandon,2002-12-18T00:00:00.000Z,"[{'school': 'Bowling Green', 'year': 2006, 'games': 12, 'wins': 4, 'losses': 8, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -16.8, 'spOverall': -14.1, 'spOffense': 17.2, 'spDefense': 28.7}]"
Art,Briles,2002-12-06T00:00:00.000Z,"[{'school': 'Houston', 'year': 2006, 'games': 14, 'wins': 10, 'losses': 4, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 4.6, 'spOverall': 7.6, 'spOffense': 33.9, 'spDefense': 25.2}]"
J.D.,Brookhart,2003-12-15T00:00:00.000Z,"[{'school': 'Akron', 'year': 2006, 'games': 12, 'wins': 5, 'losses': 7, 'ties': 0, 'preseasonRank': 0, 'postseasonRank': 0, 'srs': -10.6, 'spOverall': -6.1, 'spOffense': 18, 'spDefense': 22.3}]"
Rich,Brooks,2002-12-30T00:00:00.000Z,"[{'school': 'Kentucky', 'year': 2006, 'games': 13, 'wins': 8, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 4.3, 'spOverall': 1.7, 'spOffense': 33.3, 'spDefense': 30.8}]"
Mack,Brown,,"[{'school': 'Texas', 'year': 2006, 'games': 13, 'wins': 10, 'losses': 3, 'ties': 0, 'preseasonRank': 3, 'postseasonRank': 13, 'srs': 14.6, 'spOverall': 21.9, 'spOffense': 37.4, 'spDefense': 16.4}]"
Watson,Brown,,"[{'school': 'UAB', 'year': 2006, 'games': 12, 'wins': 3, 'losses': 9, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -10, 'spOverall': -11.3, 'spOffense': 19.9, 'spDefense': 31.9}]"
John,Bunting,2000-12-11T00:00:00.000Z,"[{'school': 'North Carolina', 'year': 2006, 'games': 12, 'wins': 3, 'losses': 9, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -8.6, 'spOverall': -6.2, 'spOffense': 19.8, 'spDefense': 27.3}]"
Rickey,Bustle,2001-12-13T00:00:00.000Z,"[{'school': 'Louisiana', 'year': 2006, 'games': 12, 'wins': 6, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -15, 'spOverall': -19.3, 'spOffense': 11.4, 'spDefense': 30.3}]"
Bill,Callahan,2004-01-09T00:00:00.000Z,"[{'school': 'Nebraska', 'year': 2006, 'games': 14, 'wins': 9, 'losses': 5, 'ties': 0, 'preseasonRank': 20, 'postseasonRank': None, 'srs': 11.2, 'spOverall': 14.7, 'spOffense': 31.5, 'spDefense': 17.7}]"
Lloyd,Carr,,"[{'school': 'Michigan', 'year': 2006, 'games': 13, 'wins': 11, 'losses': 2, 'ties': 0, 'preseasonRank': 14, 'postseasonRank': 8, 'srs': 18.2, 'spOverall': 22.6, 'spOffense': 32.3, 'spDefense': 9.9}]"
Pete,Carroll,2000-12-15T00:00:00.000Z,"[{'school': 'USC', 'year': 2006, 'games': 13, 'wins': 11, 'losses': 2, 'ties': 0, 'preseasonRank': 6, 'postseasonRank': 4, 'srs': 23.3, 'spOverall': 30.3, 'spOffense': 37.8, 'spDefense': 9.3}]"
Larry,Coker,2001-02-03T00:00:00.000Z,"[{'school': 'Miami', 'year': 2006, 'games': 13, 'wins': 7, 'losses': 6, 'ties': 0, 'preseasonRank': 12, 'postseasonRank': None, 'srs': 2.8, 'spOverall': 13.9, 'spOffense': 23.6, 'spDefense': 9.3}]"
Sylvester,Croom,2003-12-01T00:00:00.000Z,"[{'school': 'Mississippi State', 'year': 2006, 'games': 12, 'wins': 3, 'losses': 9, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -4.4, 'spOverall': -6.7, 'spOffense': 16.5, 'spDefense': 21.7}]"
Bill,Cubit,2004-12-04T00:00:00.000Z,"[{'school': 'Western Michigan', 'year': 2006, 'games': 13, 'wins': 8, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -3.2, 'spOverall': -7.1, 'spOffense': 14.8, 'spDefense': 21.4}]"
Mark,Dantonio,2003-12-23T00:00:00.000Z,"[{'school': 'Cincinnati', 'year': 2006, 'games': 12, 'wins': 7, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 4.1, 'spOverall': 7.9, 'spOffense': 23.6, 'spDefense': 16.7}]"
Fisher,DeBerry,,"[{'school': 'Air Force', 'year': 2006, 'games': 12, 'wins': 4, 'losses': 8, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -1.1, 'spOverall': -8.8, 'spOffense': 24, 'spDefense': 31.7}]"
Darrell,Dickey,,"[{'school': 'North Texas', 'year': 2006, 'games': 12, 'wins': 3, 'losses': 9, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -21.1, 'spOverall': -24.5, 'spOffense': 6.9, 'spDefense': 31.5}]"
Bill,Doba,2002-12-18T00:00:00.000Z,"[{'school': 'Washington State', 'year': 2006, 'games': 12, 'wins': 6, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 5.8, 'spOverall': 7.4, 'spOffense': 28.5, 'spDefense': 19.2}]"
Karl,Dorrell,2002-12-18T00:00:00.000Z,"[{'school': 'UCLA', 'year': 2006, 'games': 13, 'wins': 7, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 9.3, 'spOverall': 8.8, 'spOffense': 23.4, 'spDefense': 15.9}]"
Randy,Edsall,,"[{'school': 'UConn', 'year': 2006, 'games': 12, 'wins': 4, 'losses': 8, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -5.2, 'spOverall': -2.9, 'spOffense': 20.8, 'spDefense': 22.2}]"
Dennis,Erickson,2006-02-08T00:00:00.000Z,"[{'school': 'Idaho', 'year': 2006, 'games': 12, 'wins': 4, 'losses': 8, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -17.2, 'spOverall': -23.7, 'spOffense': 14.6, 'spDefense': 37.2}]"
Kirk,Ferentz,1998-12-02T00:00:00.000Z,"[{'school': 'Iowa', 'year': 2006, 'games': 13, 'wins': 6, 'losses': 7, 'ties': 0, 'preseasonRank': 16, 'postseasonRank': None, 'srs': 3.3, 'spOverall': 13.4, 'spOffense': 32, 'spDefense': 18.4}]"
Pat,Fitzgerald,2006-07-07T00:00:00.000Z,"[{'school': 'Northwestern', 'year': 2006, 'games': 12, 'wins': 4, 'losses': 8, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -5.2, 'spOverall': -4.9, 'spOffense': 21.3, 'spDefense': 25}]"
Dennis,Franchione,2002-12-06T00:00:00.000Z,"[{'school': 'Texas A&M', 'year': 2006, 'games': 13, 'wins': 9, 'losses': 4, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 6, 'spOverall': 10.1, 'spOffense': 33.6, 'spDefense': 23.6}]"
Ralph,Friedgen,2000-11-29T00:00:00.000Z,"[{'school': 'Maryland', 'year': 2006, 'games': 13, 'wins': 9, 'losses': 4, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 0.7, 'spOverall': 4.6, 'spOffense': 25.2, 'spDefense': 22.1}]"
Phillip,Fulmer,,"[{'school': 'Tennessee', 'year': 2006, 'games': 13, 'wins': 9, 'losses': 4, 'ties': 0, 'preseasonRank': 23, 'postseasonRank': 25, 'srs': 15.6, 'spOverall': 18.9, 'spOffense': 35.9, 'spDefense': 18.3}]"
Chan,Gailey,2001-12-29T00:00:00.000Z,"[{'school': 'Georgia Tech', 'year': 2006, 'games': 14, 'wins': 9, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 7.2, 'spOverall': 13.5, 'spOffense': 26.2, 'spDefense': 13.2}]"
Jeff,Genyk,2003-12-01T00:00:00.000Z,"[{'school': 'Eastern Michigan', 'year': 2006, 'games': 12, 'wins': 1, 'losses': 11, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -18.8, 'spOverall': -22, 'spOffense': 10.6, 'spDefense': 33.5}]"
Turner,Gill,2005-12-16T00:00:00.000Z,"[{'school': 'Buffalo', 'year': 2006, 'games': 12, 'wins': 2, 'losses': 10, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -20.9, 'spOverall': -30.3, 'spOffense': 10, 'spDefense': 39}]"
Joe,Glenn,2002-12-11T00:00:00.000Z,"[{'school': 'Wyoming', 'year': 2006, 'games': 12, 'wins': 6, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -0.6, 'spOverall': 0.3, 'spOffense': 18.6, 'spDefense': 17.7}]"
Al,Golden,2005-12-08T00:00:00.000Z,"[{'school': 'Temple', 'year': 2006, 'games': 12, 'wins': 1, 'losses': 11, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -23.2, 'spOverall': -33.3, 'spOffense': 7.7, 'spDefense': 38.7}]"
Todd,Graham,2006-01-01T00:00:00.000Z,"[{'school': 'Rice', 'year': 2006, 'games': 13, 'wins': 7, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -7.6, 'spOverall': -10.5, 'spOffense': 25.1, 'spDefense': 34.4}]"
Jim,Grobe,2000-12-11T00:00:00.000Z,"[{'school': 'Wake Forest', 'year': 2006, 'games': 14, 'wins': 11, 'losses': 3, 'ties': 0, 'preseasonRank': None, 'postseasonRank': 18, 'srs': 8, 'spOverall': 6.5, 'spOffense': 23.6, 'spDefense': 18.4}]"
Al,Groh,2000-12-30T00:00:00.000Z,"[{'school': 'Virginia', 'year': 2006, 'games': 12, 'wins': 5, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -2.7, 'spOverall': 4.6, 'spOffense': 17, 'spDefense': 12.3}]"
Mike,Gundy,2005-01-03T00:00:00.000Z,"[{'school': 'Oklahoma State', 'year': 2006, 'games': 13, 'wins': 7, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 8.5, 'spOverall': 13.7, 'spOffense': 35.6, 'spDefense': 23.9}]"
Brent,Guy,2004-12-10T00:00:00.000Z,"[{'school': 'Utah State', 'year': 2006, 'games': 12, 'wins': 1, 'losses': 11, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -22.5, 'spOverall': -32.1, 'spOffense': 10.6, 'spDefense': 39.7}]"
Walt,Harris,2004-12-13T00:00:00.000Z,"[{'school': 'Stanford', 'year': 2006, 'games': 12, 'wins': 1, 'losses': 11, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -10.7, 'spOverall': -14.1, 'spOffense': 14.8, 'spDefense': 27.6}]"
Dan,Hawkins,2005-12-16T00:00:00.000Z,"[{'school': 'Colorado', 'year': 2006, 'games': 12, 'wins': 2, 'losses': 10, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -2.4, 'spOverall': 1.8, 'spOffense': 20.1, 'spDefense': 18.9}]"
Pat,Hill,,"[{'school': 'Fresno State', 'year': 2006, 'games': 12, 'wins': 4, 'losses': 8, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -6.4, 'spOverall': -8.1, 'spOffense': 21.6, 'spDefense': 29.4}]"
Terry,Hoeppner,2004-12-18T00:00:00.000Z,"[{'school': 'Indiana', 'year': 2006, 'games': 12, 'wins': 5, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -6.1, 'spOverall': -9.9, 'spOffense': 21.6, 'spDefense': 31.2}]"
Brady,Hoke,2002-12-18T00:00:00.000Z,"[{'school': 'Ball State', 'year': 2006, 'games': 12, 'wins': 5, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -4.3, 'spOverall': -7.5, 'spOffense': 22.6, 'spDefense': 32}]"
Skip,Holtz,2004-12-03T00:00:00.000Z,"[{'school': 'East Carolina', 'year': 2006, 'games': 13, 'wins': 7, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -2.1, 'spOverall': -0.9, 'spOffense': 23.6, 'spDefense': 24.3}]"
Bobby,Johnson,2001-12-23T00:00:00.000Z,"[{'school': 'Vanderbilt', 'year': 2006, 'games': 12, 'wins': 4, 'losses': 8, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 1.5, 'spOverall': 1.9, 'spOffense': 25.6, 'spDefense': 22.5}]"
Paul,Johnson,2001-12-10T00:00:00.000Z,"[{'school': 'Navy', 'year': 2006, 'games': 13, 'wins': 9, 'losses': 4, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 4.5, 'spOverall': -1.9, 'spOffense': 27, 'spDefense': 28.3}]"
June,Jones,,"[{'school': ""Hawai'i"", 'year': 2006, 'games': 14, 'wins': 11, 'losses': 3, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 13.8, 'spOverall': 13.1, 'spOffense': 42.6, 'spDefense': 30}]"
Brian,Kelly,2006-12-03T00:00:00.000Z,"[{'school': 'Cincinnati', 'year': 2006, 'games': 1, 'wins': 1, 'losses': 0, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 4.1, 'spOverall': 7.9, 'spOffense': 23.6, 'spDefense': 16.7}, {'school': 'Central Michigan', 'year': 2006, 'games': 13, 'wins': 9, 'losses': 4, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 1.2, 'spOverall': -6.1, 'spOffense': 23.5, 'spDefense': 28.8}]"
Dirk,Koetter,2000-12-01T00:00:00.000Z,"[{'school': 'Arizona State', 'year': 2006, 'games': 13, 'wins': 7, 'losses': 6, 'ties': 0, 'preseasonRank': 24, 'postseasonRank': None, 'srs': 8.2, 'spOverall': 13.3, 'spOffense': 31.7, 'spDefense': 19.7}]"
Steve,Kragthorpe,2002-12-17T00:00:00.000Z,"[{'school': 'Tulsa', 'year': 2006, 'games': 13, 'wins': 8, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 1.9, 'spOverall': 2.1, 'spOffense': 27, 'spDefense': 25}]"
Mike,Leach,1999-12-09T00:00:00.000Z,"[{'school': 'Texas Tech', 'year': 2006, 'games': 13, 'wins': 8, 'losses': 5, 'ties': 0, 'preseasonRank': 25, 'postseasonRank': None, 'srs': 5.7, 'spOverall': 17.9, 'spOffense': 37.2, 'spDefense': 19.9}]"
Jim,Leavitt,1995-12-12T00:00:00.000Z,"[{'school': 'South Florida', 'year': 2006, 'games': 13, 'wins': 9, 'losses': 4, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 5.3, 'spOverall': 10.7, 'spOffense': 25.4, 'spDefense': 12.8}]"
Chuck,Long,2005-12-18T00:00:00.000Z,"[{'school': 'San Diego State', 'year': 2006, 'games': 12, 'wins': 3, 'losses': 9, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -11.3, 'spOverall': -13.2, 'spOffense': 14.1, 'spDefense': 25.6}]"
Rocky,Long,,"[{'school': 'New Mexico', 'year': 2006, 'games': 13, 'wins': 6, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -2.4, 'spOverall': -0.5, 'spOffense': 19.8, 'spDefense': 21.5}]"
Sonny,Lubick,,"[{'school': 'Colorado State', 'year': 2006, 'games': 12, 'wins': 4, 'losses': 8, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -7.4, 'spOverall': -5.4, 'spOffense': 18.9, 'spDefense': 23.2}]"
Mark,Mangino,2001-12-04T00:00:00.000Z,"[{'school': 'Kansas', 'year': 2006, 'games': 12, 'wins': 6, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 0.4, 'spOverall': 6.9, 'spOffense': 27.4, 'spDefense': 21.6}]"
Doug,Martin,2004-03-01T00:00:00.000Z,"[{'school': 'Kent State', 'year': 2006, 'games': 12, 'wins': 6, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -11.5, 'spOverall': -6.2, 'spOffense': 18.2, 'spDefense': 22.2}]"
Glen,Mason,,"[{'school': 'Minnesota', 'year': 2006, 'games': 13, 'wins': 6, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 4.5, 'spOverall': 3.8, 'spOffense': 31.9, 'spDefense': 27.5}]"
Dan,McCarney,,"[{'school': 'Iowa State', 'year': 2006, 'games': 12, 'wins': 4, 'losses': 8, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -10.7, 'spOverall': -6.7, 'spOffense': 24.7, 'spDefense': 31.5}]"
Bronco,Mendenhall,2004-12-13T00:00:00.000Z,"[{'school': 'BYU', 'year': 2006, 'games': 13, 'wins': 11, 'losses': 2, 'ties': 0, 'preseasonRank': None, 'postseasonRank': 16, 'srs': 19.5, 'spOverall': 21.9, 'spOffense': 37.5, 'spDefense': 16.6}]"
Urban,Meyer,2004-12-03T00:00:00.000Z,"[{'school': 'Florida', 'year': 2006, 'games': 14, 'wins': 13, 'losses': 1, 'ties': 0, 'preseasonRank': 7, 'postseasonRank': 1, 'srs': 21.4, 'spOverall': 26.5, 'spOffense': 36, 'spDefense': 8.4}]"
