year,team,rec_rank,rec_points,draft_picks_total,draft_score_total,first_round_total,draft_years_covered,complete_window,expected_draft_score,development_residual
2015,SMU,81,142.99,4,8,0,3,True,16.331596427251988,-8.331596427251988
2015,Louisiana Tech,82,142.32,4,11,0,3,True,16.21224753884852,-5.212247538848519
2015,Northern Illinois,83,138.94,2,6,0,3,True,15.610159116753433,-9.610159116753433
2015,Toledo,84,138.12,3,6,0,3,True,15.464090327961134,-9.464090327961134
2015,Georgia Southern,85,137.18,2,3,0,3,True,15.296645618857767,-12.296645618857767
2015,Middle Tennessee,86,134.77,1,1,0,3,True,14.867345885943813,-13.867345885943813
2015,Southern Miss,87,133.4,4,9,0,3,True,14.623304129059118,-5.623304129059118
2015,South Alabama,88,132.17,0,0,0,3,True,14.404200945870667,-14.404200945870667
2015,Houston,89,131.58,5,16,1,3,True,14.299102671007919,1.700897328992081
2015,Arkansas State,90,131.45,0,0,0,3,True,14.275945424004256,-14.275945424004256
2015,Tulane,91,128.9,5,6,0,3,True,13.821707117394059,-7.821707117394059
2015,Ohio,92,128.68,1,1,0,3,True,13.782517930157102,-12.782517930157102
2015,East Carolina,93,126.85,0,0,0,3,True,13.456535145413309,-13.456535145413309
2015,North Texas,94,126.6,0,0,0,3,True,13.412001978098584,-13.412001978098584
2015,Texas State,95,124.71,0,0,0,3,True,13.075331233199257,-13.075331233199257
2015,Utah State,96,124.56,2,8,1,3,True,13.048611332810424,-5.048611332810424
2015,Central Michigan,97,123.63,3,8,0,3,True,12.882947950399643,-4.882947950399643
2015,Nevada,98,122.5,1,5,0,3,True,12.681658034137087,-7.681658034137087
2015,UConn,99,120.89,2,5,0,3,True,12.394864436630254,-7.394864436630254
2015,Florida International,100,120.42,3,5,0,3,True,12.311142082078572,-7.311142082078572
2015,Rice,101,120.11,0,0,0,3,True,12.25592095460831,-12.25592095460831
2015,Kent State,102,119.93,0,0,0,3,True,12.223857074141709,-12.223857074141709
2015,UTSA,103,119.88,1,7,1,3,True,12.214950440678763,-5.214950440678763
2015,Bowling Green,104,119.83,1,1,0,3,True,12.206043807215817,-11.206043807215817
2015,Ball State,105,119.7,1,2,0,3,True,12.182886560212161,-10.182886560212161
2015,UNLV,106,119.46,0,0,0,3,True,12.140134719590023,-12.140134719590023
2015,Massachusetts,107,118.12,2,6,0,3,True,11.901436942783096,-5.901436942783096
2015,UL Monroe,108,116.67,1,1,0,3,True,11.643144572357688,-10.643144572357688
2015,Tulsa,109,116.08,2,5,0,3,True,11.538046297494937,-6.538046297494937
2015,Old Dominion,110,115.65,2,5,0,3,True,11.46144924971361,-6.46144924971361
2015,Western Kentucky,111,115.65,2,5,0,3,True,11.46144924971361,-6.46144924971361
2015,Navy,112,114.7,1,1,0,3,True,11.292223213917651,-10.292223213917651
2015,Wyoming,113,114.32,4,13,1,3,True,11.224532799599267,1.7754672004007332
2015,App State,114,112.03,3,8,0,3,True,10.816608986996382,-2.816608986996382
2015,Eastern Michigan,115,110.15,1,3,0,3,True,10.481719568789647,-7.4817195687896465
2015,New Mexico,116,110.03,1,1,0,3,True,10.460343648478577,-9.460343648478577
2015,Troy,117,107.58,0,0,0,3,True,10.023918608794268,-10.023918608794268
2015,Buffalo,118,103.21,0,0,0,3,True,9.245478844132865,-9.245478844132865
2015,Colorado State,119,101.72,2,5,0,3,True,8.980061166937105,-3.980061166937105
2015,Army,120,100.83,0,0,0,3,True,8.82152309129668,-8.82152309129668
2015,Idaho,121,98.54,1,1,0,3,True,8.413599278693798,-7.413599278693798
2015,Hawai'i,122,98.16,3,7,0,3,True,8.345908864375414,-1.3459088643754136
2015,Air Force,123,98.02,1,1,0,3,True,8.320970290679167,-7.320970290679167
2015,Georgia State,124,90.61,0,0,0,3,True,7.001007211470704,-7.001007211470704
2015,New Mexico State,125,87.78,2,5,0,3,True,6.496891757468012,-1.4968917574680116
2015,Charlotte,126,86.91,3,11,0,3,True,6.341916335212765,4.658083664787235
2015,Akron,127,82.38,1,1,0,3,True,5.53497534346994,-4.53497534346994
2015,UTEP,128,73.03,1,5,0,3,True,3.8694348858992083,1.1305651141007917
2015,Harvard,129,67.37,0,0,0,3,True,2.8612039778938243,-2.8612039778938243
2015,Northern Arizona,130,65.76,0,0,0,3,True,2.5744103803869915,-2.5744103803869915
2015,Chattanooga,131,63.37,0,0,0,3,True,2.1486733008582153,-2.1486733008582153
2015,North Dakota State,132,63.16,2,3,0,3,True,2.1112654403138453,0.8887345596861547
2015,Jacksonville State,133,59.0,1,2,0,3,True,1.3702335361968139,0.6297664638031861
2015,Towson,134,47.49,0,0,0,3,True,-0.6800734869731464,0.6800734869731464
2015,James Madison,135,46.41,2,2,0,3,True,-0.8724567697727625,2.8724567697727625
2015,Yale,136,45.08,1,1,0,3,True,-1.109373219887102,2.109373219887102
2015,Western Carolina,137,43.67,1,1,0,3,True,-1.3605402835421527,2.3605402835421527
2015,Stephen F. Austin,138,41.3,1,3,0,3,True,-1.7827147096857505,4.7827147096857505
2015,UT Martin,139,39.72,0,0,0,3,True,-2.064164327114815,2.064164327114815
2015,Northern Iowa,141,39.11,1,2,0,3,True,-2.1728252553627456,4.172825255362746
2015,Liberty,142,38.13,1,3,0,3,True,-2.3473952712364685,5.3473952712364685
2015,Samford,143,37.8,0,0,0,3,True,-2.4061790520919075,2.4061790520919075
2015,South Dakota,145,37.56,0,0,0,3,True,-2.448930892714043,2.448930892714043
2015,Southern Illinois,146,37.12,1,5,0,3,True,-2.5273092671879605,7.5273092671879605
2015,Montana,147,37.09,0,0,0,3,True,-2.532653247265727,2.532653247265727
2015,Southeast Missouri State,148,36.75,2,2,0,3,True,-2.5932183548137537,4.593218354813754
2015,South Carolina State,149,36.33,1,5,0,3,True,-2.6680340759024928,7.668034075902493
2015,Weber State,151,35.75,1,3,0,3,True,-2.771351024072656,5.771351024072656
2015,Princeton,152,35.28,0,0,0,3,True,-2.85507337862434,2.85507337862434
2015,Monmouth,154,35.02,0,0,0,3,True,-2.9013878726316538,2.9013878726316538
2015,Cal Poly,155,34.98,0,0,0,3,True,-2.9085131794020107,2.9085131794020107
2015,Villanova,156,34.1,0,0,0,3,True,-3.065269928349844,3.065269928349844
2015,William & Mary,157,33.75,0,0,0,3,True,-3.1276163625904596,3.1276163625904596
2015,South Dakota State,158,33.71,2,6,0,3,True,-3.1347416693608157,9.134741669360816
2015,Florida A&M,159,32.93,0,0,0,3,True,-3.273685151382759,3.273685151382759
2015,Furman,160,32.92,0,0,0,3,True,-3.275466478075348,3.275466478075348
2015,Delaware,162,32.38,2,7,0,3,True,-3.371658119475155,10.371658119475155
2015,Illinois State,163,32.28,1,2,0,3,True,-3.3894713864010457,5.389471386401046
2015,The Citadel,166,30.4,0,0,0,3,True,-3.724360804607781,3.724360804607781
2015,Sam Houston,168,29.96,1,5,0,3,True,-3.802739179081698,8.802739179081698
2015,Western Illinois,169,28.88,1,4,0,3,True,-3.995122461881312,7.995122461881312
2015,Bethune-Cookman,170,26.73,0,0,0,3,True,-4.378107700787951,4.378107700787951
2015,Coastal Carolina,171,26.71,0,0,0,3,True,-4.381670354173129,4.381670354173129
2015,Rhode Island,174,25.89,1,2,0,3,True,-4.527739142965428,6.527739142965428
2015,SE Louisiana,175,24.51,0,0,0,3,True,-4.773562226542714,4.773562226542714
2015,Northwestern State,177,22.92,0,0,0,3,True,-5.056793170664367,5.056793170664367
2015,North Dakota,178,22.25,0,0,0,3,True,-5.176142059067832,5.176142059067832
2015,Eastern Washington,179,22.02,0,0,0,3,True,-5.2171125729973795,5.2171125729973795
2015,Texas Southern,180,21.52,0,0,0,3,True,-5.30617890762683,5.30617890762683
2015,Lehigh,182,21.25,0,0,0,3,True,-5.354274728326734,5.354274728326734
2015,Youngstown State,183,21.21,0,0,0,3,True,-5.361400035097089,5.361400035097089
2015,Central Arkansas,184,21.06,1,1,0,3,True,-5.388119935485925,6.388119935485925
2015,Tennessee Tech,186,19.23,0,0,0,3,True,-5.714102720229715,5.714102720229715
2015,Prairie View A&M,187,18.14,1,1,0,3,True,-5.908267329721919,6.908267329721919
2015,Presbyterian,188,16.93,0,0,0,3,True,-6.12380785952519,6.12380785952519
2015,Gardner-Webb,189,16.8,0,0,0,3,True,-6.146965106528848,6.146965106528848
2015,New Hampshire,190,16.61,0,0,0,3,True,-6.180810313688038,6.180810313688038
2015,Richmond,195,15.69,1,3,0,3,True,-6.3446923694062285,9.344692369406228
2015,Cornell,198,13.69,0,0,0,3,True,-6.700957707924033,6.700957707924033
2015,Marist,199,13.67,0,0,0,3,True,-6.704520361309211,6.704520361309211
2015,Northern Colorado,201,13.33,0,0,0,3,True,-6.765085468857237,6.765085468857237
2015,Portland State,202,13.29,0,0,0,3,True,-6.7722107756275935,6.7722107756275935
2015,Hampton,204,12.87,0,0,0,3,True,-6.847026496716332,6.847026496716332
2015,Bucknell,207,11.95,0,0,0,3,True,-7.010908552434522,7.010908552434522
2015,North Carolina Central,208,11.23,0,0,0,3,True,-7.139164074300931,7.139164074300931
2015,Elon,210,11.06,1,1,0,3,True,-7.169446628074944,8.169446628074944
2015,Eastern Kentucky,211,11.01,0,0,0,3,True,-7.1783532615378896,7.1783532615378896
2015,Missouri State,215,10.0,0,0,0,3,True,-7.358267257489381,7.358267257489381
2015,Alabama State,216,9.97,1,7,1,3,True,-7.363611237567147,14.363611237567147
2015,Jackson State,218,9.56,0,0,0,3,True,-7.436645631963297,7.436645631963297
2015,Murray State,220,9.32,1,4,0,3,True,-7.4793974725854335,11.479397472585433
2015,Maine,223,8.86,1,1,0,3,True,-7.561338500444529,8.561338500444528
2015,Norfolk State,225,7.98,0,0,0,3,True,-7.718095249392363,7.718095249392363
2015,Montana State,226,7.98,0,0,0,3,True,-7.718095249392363,7.718095249392363
2015,Tennessee State,228,7.57,1,1,0,3,True,-7.791129643788512,8.791129643788512
2015,Lamar,233,6.31,0,0,0,3,True,-8.015576807054728,8.015576807054728
2015,Southern Utah,234,5.98,0,0,0,3,True,-8.074360587910165,8.074360587910165
2015,Fordham,235,5.0,1,3,0,3,True,-8.24893060378389,11.24893060378389
2015,Delaware State,236,4.98,0,0,0,3,True,-8.252493257169068,8.252493257169068
2015,UAB,264,0.0,0,0,0,3,True,-9.1395939500784,9.1395939500784
2015,Morgan State,266,-0.03,1,1,0,3,True,-9.144937930156166,10.144937930156166
2015,North Carolina A&T,267,-0.03,2,5,0,3,True,-9.144937930156166,14.144937930156166
2016,Alabama,1,302.04,29,145,13,3,True,44.66359747288034,100.33640252711966
2016,LSU,2,295.03,24,101,7,3,True,43.41488746137543,57.58511253862457
2016,Florida State,3,294.83,7,25,1,3,True,43.37926092752365,-18.379260927523653
2016,Ohio State,4,289.12,29,113,6,3,True,42.36212338605532,70.63787661394468
2016,Ole Miss,5,281.69,8,29,0,3,True,41.03859765346168,-12.038597653461679
2016,Georgia,6,281.31,23,79,4,3,True,40.9709072391433,38.0290927608567
2016,Texas,7,280.66,10,27,0,3,True,40.85512100412502,-13.855121004125017
2016,Michigan,8,280.38,23,73,4,3,True,40.80524385673252,32.19475614326748
2016,Auburn,9,275.14,16,46,2,3,True,39.87182866981587,6.128171330184131
2016,USC,10,273.71,11,39,2,3,True,39.61709895277564,-0.6170989527756419
2016,Clemson,11,271.16,18,86,7,3,True,39.16286064616545,46.83713935383455
2016,Florida,12,260.96,20,70,3,3,True,37.34590741972464,32.65409258027536
2016,UCLA,13,259.06,6,16,0,3,True,37.00745534813273,-21.00745534813273
2016,Tennessee,14,253.94,4,11,0,3,True,36.095416081527155,-25.095416081527155
2016,Notre Dame,15,249.43,21,70,1,3,True,35.29203774316951,34.70796225683049
2016,Stanford,16,245.82,12,37,0,3,True,34.64897880714487,2.3510211928551286
2016,Michigan State,17,239.13,4,11,0,3,True,33.457271249802815,-22.457271249802815
2016,Texas A&M,18,238.94,13,34,0,3,True,33.42342604264363,0.5765739573563735
2016,Oklahoma,19,238.73,17,71,4,3,True,33.38601818209926,37.61398181790074
2016,Penn State,20,237.79,17,53,2,3,True,33.218573472995885,19.781426527004115
2016,TCU,21,235.79,10,44,3,3,True,32.862308134478084,11.137691865521916
2016,Miami,22,231.78,13,35,2,3,True,32.14799613074989,2.8520038692501117
2016,Arkansas,23,219.34,6,12,0,3,True,29.932025725169147,-17.932025725169147
2016,Arizona State,24,217.62,5,19,2,3,True,29.62563753404384,-10.62563753404384
2016,South Carolina,25,216.77,11,35,2,3,True,29.474224765173773,5.525775234826227
2016,Nebraska,26,216.76,4,5,0,3,True,29.47244343848118,-24.47244343848118
2016,Oregon,27,216.42,13,36,2,3,True,29.41187833093315,6.588121669066851
2016,Mississippi State,28,211.11,12,44,3,3,True,28.465993857168385,15.534006142831615
2016,Washington,29,209.87,14,53,2,3,True,28.245109347287347,24.754890652712653
2016,Pittsburgh,30,209.23,8,15,0,3,True,28.13110443896165,-13.13110443896165
2016,California,31,207.8,4,11,0,3,True,27.876374721921422,-16.876374721921422
2016,North Carolina,32,204.83,8,24,0,3,True,27.347320694222482,-3.347320694222482
2016,Duke,33,204.67,5,15,1,3,True,27.318819467141054,-12.318819467141054
2016,Kentucky,34,204.07,13,43,2,3,True,27.211939865585713,15.788060134414287
2016,Wisconsin,35,202.85,11,28,0,3,True,26.994618009089855,1.005381990910145
2016,Houston,36,201.5,7,24,2,3,True,26.754138905590338,-2.754138905590338
2016,Utah,37,200.66,12,38,0,3,True,26.604507463412858,11.395492536587142
2016,Louisville,38,196.02,3,15,1,3,True,25.77797187805156,-10.77797187805156
2016,West Virginia,39,194.45,8,21,0,3,True,25.49830358731508,-4.498303587315078
2016,Baylor,40,191.99,6,15,0,3,True,25.060097220938182,-10.060097220938182
2016,Maryland,41,190.15,7,16,1,3,True,24.732333109501802,-8.732333109501802
2016,Virginia Tech,42,190.06,5,23,2,3,True,24.716301169268498,-1.7163011692684975
2016,Missouri,43,188.37,9,25,0,3,True,24.415256958220958,0.584743041779042
2016,Texas Tech,44,184.64,5,14,1,3,True,23.750822101885248,-9.750822101885248
2016,Oklahoma State,45,184.33,6,16,0,3,True,23.695600974414994,-7.695600974414994
2016,Minnesota,46,182.22,8,24,1,3,True,23.319741042278707,0.6802589577212927
2016,Iowa,47,181.39,13,47,3,3,True,23.171890926793814,23.828109073206186
2016,Arizona,48,180.42,3,3,0,3,True,22.999102237612682,-19.999102237612682
2016,BYU,49,177.85,6,18,1,3,True,22.541301277617308,-4.541301277617308
2016,NC State,50,177.67,7,22,1,3,True,22.509237397150702,-0.5092373971507023
2016,Marshall,51,176.55,3,6,0,3,True,22.309728807580736,-16.309728807580736
2016,Northwestern,52,174.91,4,18,2,3,True,22.017591229996135,-4.017591229996135
2016,Indiana,53,172.23,3,6,0,3,True,21.540195676382275,-15.540195676382275
2016,Vanderbilt,54,171.54,4,15,0,3,True,21.417284134593636,-6.417284134593636
2016,Iowa State,55,170.58,3,10,0,3,True,21.24627677210509,-11.246276772105091
2016,Washington State,56,169.74,3,9,1,3,True,21.096645329927615,-12.096645329927615
2016,Wake Forest,57,169.4,4,11,0,3,True,21.03608022237959,-10.036080222379589
2016,Oregon State,58,169.17,5,8,0,3,True,20.995109708450038,-12.995109708450038
2016,Temple,59,167.55,7,16,0,3,True,20.706534784250618,-4.706534784250618
2016,Georgia Tech,60,167.13,3,3,0,3,True,20.631719063161878,-17.631719063161878
2016,Memphis,61,165.98,6,15,0,3,True,20.42686649351414,-5.42686649351414
2016,Syracuse,62,165.15,5,12,0,3,True,20.279016378029254,-8.279016378029254
2016,Virginia,63,164.95,4,10,0,3,True,20.24338984417747,-10.243389844177472
2016,Rutgers,64,163.8,2,2,0,3,True,20.038537274529737,-18.038537274529737
2016,UCF,65,162.22,7,22,0,3,True,19.75708765710067,2.2429123428993307
2016,South Florida,66,161.21,0,0,0,3,True,19.577173661149182,-19.577173661149182
2016,Western Michigan,67,160.72,2,7,0,3,True,19.48988865321232,-12.489888653212319
2016,Boise State,68,160.66,6,18,0,3,True,19.479200693056782,-1.4792006930567823
2016,Colorado,69,160.42,5,12,0,3,True,19.436448852434644,-7.436448852434644
2016,Kansas,70,159.19,1,1,0,3,True,19.217345669246196,-18.217345669246196
2016,UAB,71,158.61,1,3,0,3,True,19.114028721076036,-16.114028721076036
2016,Kansas State,72,155.49,3,7,0,3,True,18.55825479298826,-11.558254792988262
2016,Illinois,73,153.64,3,7,0,3,True,18.22870935485929,-11.22870935485929
2016,Cincinnati,74,152.74,6,12,0,3,True,18.06838995252628,-6.068389952526282
2016,SMU,75,152.27,3,8,0,3,True,17.984667597974596,-9.984667597974596
2016,Colorado State,76,150.5,1,1,0,3,True,17.66937277338634,-16.66937277338634
2016,Georgia Southern,77,149.4,2,3,0,3,True,17.473426837201547,-14.473426837201547
2016,Boston College,78,146.69,7,26,1,3,True,16.990687303509922,9.009312696490078
2016,East Carolina,79,146.62,1,3,0,3,True,16.978218016661803,-13.978218016661803
2016,Purdue,80,145.09,4,12,0,3,True,16.70567503269568,-4.70567503269568
2016,UNLV,81,142.78,0,0,0,3,True,16.294188566707618,-16.294188566707618
2016,San Diego State,82,141.93,3,9,0,3,True,16.14277579783755,-7.142775797837551
2016,New Mexico,83,141.76,0,0,0,3,True,16.112493244063536,-16.112493244063536
2016,San José State,84,137.84,1,4,0,3,True,15.414213180568641,-11.414213180568641
2016,Fresno State,85,137.22,3,5,0,3,True,15.303770925628122,-10.303770925628122
2016,Massachusetts,86,136.04,3,7,0,3,True,15.093574375902616,-8.093574375902616
2016,South Alabama,87,134.08,1,1,0,3,True,14.744434344155174,-13.744434344155174
2016,Toledo,88,132.92,2,5,0,3,True,14.537800447814842,-9.537800447814842
2016,Florida Atlantic,89,132.74,3,8,0,3,True,14.505736567348244,-6.505736567348244
2016,Arkansas State,90,132.18,0,0,0,3,True,14.405982272563257,-14.405982272563257
2016,Navy,91,132.07,1,1,0,3,True,14.386387678944775,-13.386387678944775
2016,Utah State,92,130.65,2,8,1,3,True,14.133439288597138,-6.133439288597138
2016,Miami (OH),93,129.79,2,3,0,3,True,13.98024519303448,-10.98024519303448
2016,Louisiana Tech,94,128.91,4,14,0,3,True,13.823488444086646,0.1765115559133541
2016,Tulsa,95,128.52,3,12,1,3,True,13.754016703075678,-1.7540167030756777
2016,Middle Tennessee,96,128.26,0,0,0,3,True,13.707702209068358,-13.707702209068358
2016,Tulane,97,127.78,5,8,0,3,True,13.62219852782409,-5.622198527824089
2016,Troy,98,127.73,0,0,0,3,True,13.613291894361144,-13.613291894361144
2016,UConn,99,126.83,1,4,0,3,True,13.452972492028131,-9.452972492028131
2016,Southern Miss,100,126.05,1,1,0,3,True,13.314029010006188,-12.314029010006188
2016,Western Kentucky,101,124.1,0,0,0,3,True,12.966670304951329,-12.966670304951329
2016,North Texas,102,122.36,1,3,0,3,True,12.65671946044084,-9.65671946044084
2016,UTSA,103,120.32,0,0,0,3,True,12.293328815152677,-12.293328815152677
2016,Florida International,104,119.8,2,4,0,3,True,12.200699827138049,-8.200699827138049
2016,Nevada,105,118.76,0,0,0,3,True,12.015441851108793,-12.015441851108793
2016,Louisiana,106,115.83,4,10,0,3,True,11.493513130180208,-1.493513130180208
2016,Central Michigan,107,112.52,2,6,0,3,True,10.903893994933245,-4.903893994933245
2016,Hawai'i,108,111.87,3,7,0,3,True,10.788107759914958,-3.7881077599149577
2016,App State,109,111.72,3,9,0,3,True,10.761387859526124,-1.761387859526124
2016,Texas State,110,111.71,0,0,0,3,True,10.759606532833534,-10.759606532833534
2016,Bowling Green,111,111.58,1,1,0,3,True,10.736449285829877,-9.736449285829877
2016,Northern Illinois,112,111.4,2,6,0,3,True,10.704385405363276,-4.704385405363276
2016,Ball State,113,110.91,1,2,0,3,True,10.617100397426412,-8.617100397426412
2016,Air Force,114,110.9,1,1,0,3,True,10.615319070733825,-9.615319070733825
2016,Ohio,115,109.82,0,0,0,3,True,10.422935787934207,-10.422935787934207
2016,Wyoming,116,109.65,3,6,0,3,True,10.392653234160196,-4.392653234160196
2016,Army,117,108.9,0,0,0,3,True,10.259053732216021,-10.259053732216021
2016,Buffalo,118,107.51,1,4,0,3,True,10.011449321946145,-6.011449321946145
2016,Charlotte,119,106.83,3,11,0,3,True,9.890319106850093,1.109680893149907
2016,Old Dominion,120,106.63,2,5,0,3,True,9.85469257299831,-4.85469257299831
2016,Eastern Michigan,121,102.89,1,3,0,3,True,9.18847638997002,-6.18847638997002
2016,Yale,122,102.29,0,0,0,3,True,9.081596788414679,-9.081596788414679
2016,Idaho,123,101.42,1,1,0,3,True,8.926621366159434,-7.926621366159434
2016,UL Monroe,124,99.51,1,1,0,3,True,8.58638796787493,-7.586387967874931
2016,UTEP,125,99.39,0,0,0,3,True,8.565012047563862,-8.565012047563862
2016,Coastal Carolina,126,97.11,1,1,0,3,True,8.158869561653567,-7.158869561653567
2016,Georgia State,127,96.32,0,0,0,3,True,8.018144752939033,-8.018144752939033
2016,New Mexico State,128,94.49,1,2,0,3,True,7.692161968195244,-5.692161968195244
2016,Rice,129,93.86,0,0,0,3,True,7.579938386562134,-7.579938386562134
2016,Kent State,131,82.77,0,0,0,3,True,5.604447084480912,-5.604447084480912
2016,Akron,132,82.29,1,1,0,3,True,5.518943403236641,-4.518943403236641
2016,Tennessee State,133,81.09,1,1,0,3,True,5.305184200125957,-4.305184200125957
2016,Stephen F. Austin,134,79.35,0,0,0,3,True,4.995233355615467,-4.995233355615467
2016,Lamar,135,79.32,0,0,0,3,True,4.9898893755377,-4.9898893755377
2016,North Dakota State,136,77.25,4,15,1,3,True,4.621154750171774,10.378845249828226
2016,Montana,137,75.88,0,0,0,3,True,4.377112993287078,-4.377112993287078
2016,Northern Arizona,138,75.01,0,0,0,3,True,4.222137571031835,-4.222137571031835
2016,Harvard,139,74.84,0,0,0,3,True,4.19185501725782,-4.19185501725782
2016,Sam Houston,140,69.3,0,0,0,3,True,3.2050000295635037,-3.2050000295635037
2016,Northern Iowa,142,68.3,2,7,0,3,True,3.0268673603046015,3.9731326396953985
2016,Eastern Washington,145,64.63,0,0,0,3,True,2.3731204641244315,-2.3731204641244315
2016,Samford,146,64.62,0,0,0,3,True,2.3713391374318427,-2.3713391374318427
2016,Florida A&M,147,63.31,0,0,0,3,True,2.1379853407026808,-2.1379853407026808
2016,Central Arkansas,148,62.3,1,3,0,3,True,1.9580713447511897,1.0419286552488103
2016,South Dakota State,149,61.31,1,1,0,3,True,1.781720002184878,-0.781720002184878
2016,Jacksonville State,151,58.06,0,0,0,3,True,1.2027888270934461,-1.2027888270934461
2016,Richmond,152,57.89,0,0,0,3,True,1.1725062733194331,-1.1725062733194331
2016,Northern Colorado,153,56.31,0,0,0,3,True,0.8910566558903685,-0.8910566558903685
2016,Eastern Kentucky,154,56.1,0,0,0,3,True,0.8536487953459986,-0.8536487953459986
2016,Bethune-Cookman,155,56.07,0,0,0,3,True,0.8483048152682304,-0.8483048152682304
2016,James Madison,156,55.72,2,2,0,3,True,0.7859583810276156,1.2140416189723844
2016,Southeast Missouri State,157,55.17,1,1,0,3,True,0.6879854129352196,0.31201458706478036
2016,Pennsylvania,158,53.42,0,0,0,3,True,0.37625324173214203,-0.37625324173214203
2016,South Dakota,159,49.75,0,0,0,3,True,-0.27749365444802976,0.27749365444802976
2016,Tennessee Tech,160,49.02,0,0,0,3,True,-0.40753050300702753,0.40753050300702753
2016,Weber State,161,48.18,0,0,0,3,True,-0.5571619451845056,0.5571619451845056
2016,Western Carolina,162,47.73,0,0,0,3,True,-0.6373216463510119,0.6373216463510119
2016,Montana State,165,46.61,0,0,0,3,True,-0.8368302359209814,0.8368302359209814
2016,Youngstown State,166,46.34,0,0,0,3,True,-0.8849260566208841,0.8849260566208841
2016,Portland State,167,46.18,0,0,0,3,True,-0.9134272837023083,0.9134272837023083
2016,Rhode Island,168,46.14,1,2,0,3,True,-0.9205525904726652,2.9205525904726652
2016,Furman,170,45.22,0,0,0,3,True,-1.0844346461908554,1.0844346461908554
2016,Murray State,171,42.71,1,4,0,3,True,-1.531547646030698,5.531547646030698
2016,Princeton,173,42.21,0,0,0,3,True,-1.6206139806601492,1.6206139806601492
2016,SE Louisiana,175,40.99,0,0,0,3,True,-1.8379358371560093,1.8379358371560093
2016,Southern Utah,177,38.01,0,0,0,3,True,-2.3687711915475376,2.3687711915475376
2016,Lehigh,178,37.73,0,0,0,3,True,-2.418648338940031,2.418648338940031
2016,Towson,179,37.47,0,0,0,3,True,-2.4649628329473448,2.4649628329473448
2016,Liberty,180,35.65,1,3,0,3,True,-2.7891642909985466,5.789164290998547
2016,Northwestern State,181,35.3,0,0,0,3,True,-2.8515107252391623,2.8515107252391623
2016,Illinois State,182,34.92,0,0,0,3,True,-2.9192011395575443,2.9192011395575443
2016,Chattanooga,183,34.03,0,0,0,3,True,-3.0777392151979672,3.0777392151979672
2016,Delaware,184,32.74,1,5,0,3,True,-3.3075303585419507,8.30753035854195
2016,Jackson State,185,31.8,0,0,0,3,True,-3.4749750676453184,3.4749750676453184
2016,Villanova,186,30.97,0,0,0,3,True,-3.6228251831302076,3.6228251831302076
2016,Prairie View A&M,188,29.53,1,1,0,3,True,-3.8793362268630256,4.879336226863026
2016,Cal Poly,189,29.43,0,0,0,3,True,-3.897149493788916,3.897149493788916
2016,Gardner-Webb,190,29.25,0,0,0,3,True,-3.929213374255518,3.929213374255518
2016,William & Mary,191,27.71,0,0,0,3,True,-4.203537684914227,4.203537684914227
2016,South Carolina State,192,27.65,0,0,0,3,True,-4.214225645069762,4.214225645069762
2016,Missouri State,193,27.34,0,0,0,3,True,-4.269446772540021,4.269446772540021
2016,Alabama State,195,26.02,1,7,1,3,True,-4.504581895961771,11.50458189596177
2016,Eastern Illinois,199,25.15,0,0,0,3,True,-4.659557318217017,4.659557318217017
2016,North Carolina Central,200,24.82,0,0,0,3,True,-4.718341099072454,4.718341099072454
2016,North Dakota,203,21.96,0,0,0,3,True,-5.227800533152913,5.227800533152913
2016,San Diego,205,20.91,0,0,0,3,True,-5.41483983587476,5.41483983587476
2016,Delaware State,209,19.92,0,0,0,3,True,-5.591191178441073,5.591191178441073
2016,Bucknell,210,19.13,0,0,0,3,True,-5.731915987155606,5.731915987155606
2016,Fordham,211,19.12,0,0,0,3,True,-5.733697313848195,5.733697313848195
2016,Presbyterian,215,17.72,0,0,0,3,True,-5.983083050810658,5.983083050810658
2016,Norfolk State,216,16.68,0,0,0,3,True,-6.168341026839915,6.168341026839915
2016,Southern Illinois,217,16.63,1,5,0,3,True,-6.177247660302861,11.17724766030286
2016,Hampton,218,15.61,0,0,0,3,True,-6.358942982946941,6.358942982946941
2016,Elon,219,15.61,1,1,0,3,True,-6.358942982946941,7.358942982946941
2016,New Hampshire,222,14.63,0,0,0,3,True,-6.533512998820664,6.533512998820664
2016,North Carolina A&T,223,14.61,1,1,0,3,True,-6.537075652205843,7.537075652205843
2016,Cornell,232,12.21,0,0,0,3,True,-6.964594058427207,6.964594058427207
2016,UT Martin,233,11.94,0,0,0,3,True,-7.012689879127111,7.012689879127111
2016,Western Illinois,234,11.29,1,4,0,3,True,-7.128476114145397,11.128476114145396
2016,Brown,236,10.69,0,0,0,3,True,-7.235355715700738,7.235355715700738
2016,Monmouth,241,8.82,0,0,0,3,True,-7.568463807214885,7.568463807214885
2016,Alabama A&M,242,8.42,0,0,0,3,True,-7.639716874918445,7.639716874918445
2016,The Citadel,243,7.67,0,0,0,3,True,-7.773316376862622,7.773316376862622
2016,Morgan State,246,6.67,1,1,0,3,True,-7.951449046121524,8.951449046121525
2016,Texas Southern,248,6.67,0,0,0,3,True,-7.951449046121524,7.951449046121524
2016,Central Connecticut,256,6.67,0,0,0,3,True,-7.951449046121524,7.951449046121524
2016,Drake,259,5.31,0,0,0,3,True,-8.19370947631363,8.19370947631363
