year,team,rec_rank,rec_points,draft_picks_total,draft_score_total,first_round_total,draft_years_covered,complete_window,expected_draft_score,development_residual,sp_rating,sp_ranking,conference,wins,losses,games,coach_name,coach_sp_overall,win_pct
2006,Rutgers,38,170.43,8,26,3,3,True,21.22526628325784,4.774733716742162,14.8,23.0,Big Ten,11.0,2.0,13.0,Greg Schiano,14.8,0.8461538461538461
2006,Kansas,39,169.98,3,6,0,3,True,21.14524727163515,-15.14524727163515,6.9,47.0,Big 12,6.0,6.0,12.0,Mark Mangino,6.9,0.5
2006,Mississippi State,40,168.98,6,15,1,3,True,20.967427245806967,-5.967427245806967,-6.7,82.0,SEC,3.0,9.0,12.0,Sylvester Croom,-6.7,0.25
2006,Kansas State,41,168.16,3,14,1,3,True,20.82161482462785,-6.821614824627851,5.8,49.0,Big 12,7.0,6.0,13.0,Ron Prince,5.8,0.5384615384615384
2006,Iowa State,42,164.57,1,1,0,3,True,20.18324093190467,-19.18324093190467,-6.7,82.0,Big 12,4.0,8.0,12.0,Dan McCarney,-6.7,0.3333333333333333
2006,Missouri,43,162.96,10,48,5,3,True,19.896950690321297,28.103049309678703,14.4,26.0,SEC,8.0,5.0,13.0,Gary Pinkel,14.4,0.6153846153846154
2006,Michigan State,44,162.06,4,5,0,3,True,19.736912667075927,-14.736912667075927,-1.3,66.0,Big Ten,4.0,8.0,12.0,John Smith,-1.3,0.3333333333333333
2006,Washington State,45,161.64,2,2,0,3,True,19.66222825622809,-17.66222825622809,7.4,46.0,Pac-12,6.0,6.0,12.0,Bill Doba,7.4,0.5
2006,UAB,46,155.39,1,1,0,3,True,18.550853094801937,-17.550853094801937,-11.3,96.0,American Athletic,3.0,9.0,12.0,Watson Brown,-11.3,0.25
2006,Colorado,47,155.35,5,19,2,3,True,18.543740293768806,0.4562597062311937,1.8,56.0,Big 12,2.0,10.0,12.0,Dan Hawkins,1.8,0.16666666666666666
2006,NC State,48,154.99,5,12,0,3,True,18.479725084470665,-6.479725084470665,0.2,61.0,ACC,3.0,9.0,12.0,Chuck Amato,0.2,0.25
2006,Baylor,49,154.18,7,28,3,3,True,18.335690863549836,9.664309136450164,-3.6,73.0,Big 12,4.0,8.0,12.0,Guy Morriss,-3.6,0.3333333333333333
2006,Oregon,50,152.98,10,34,0,3,True,18.122306832556006,15.877693167443994,11.2,40.0,Big Ten,7.0,6.0,13.0,Mike Bellotti,11.2,0.5384615384615384
2006,Duke,51,152.48,0,0,0,3,True,18.033396819641915,-18.033396819641915,-19.5,108.0,ACC,0.0,12.0,12.0,Ted Roof,-19.5,0.0
2006,South Florida,52,152.47,9,28,1,3,True,18.031618619383636,9.968381380616364,10.7,41.0,American Athletic,9.0,4.0,13.0,Jim Leavitt,10.7,0.6923076923076923
2006,Purdue,53,151.9,4,17,1,3,True,17.93026120466157,-0.9302612046615693,4.4,52.0,Big Ten,8.0,6.0,14.0,Joe Tiller,4.4,0.5714285714285714
2006,Vanderbilt,54,150.75,3,8,0,3,True,17.725768174959157,-9.725768174959155,1.9,55.0,SEC,4.0,8.0,12.0,Bobby Johnson,1.9,0.3333333333333333
2006,Syracuse,55,150.59,6,14,0,3,True,17.69731697082665,-3.697316970826648,-3.6,73.0,ACC,4.0,8.0,12.0,Greg Robinson,-3.6,0.3333333333333333
2006,Utah,56,147.87,12,32,0,3,True,17.213646500573986,14.786353499426014,12.0,35.0,Big 12,8.0,5.0,13.0,Kyle Whittingham,12.0,0.6153846153846154
2006,UCLA,57,145.04,6,20,0,3,True,16.710415827480226,3.289584172519774,8.8,43.0,Big Ten,7.0,6.0,13.0,Karl Dorrell,8.8,0.5384615384615384
2006,TCU,58,143.23,13,31,1,3,True,16.388561580731206,14.611438419268794,17.3,21.0,Big 12,11.0,2.0,13.0,Gary Patterson,17.3,0.8461538461538461
2006,Minnesota,59,142.77,2,6,0,3,True,16.306764368850246,-10.306764368850246,3.8,53.0,Big Ten,6.0,7.0,13.0,Glen Mason,3.8,0.46153846153846156
2006,West Virginia,60,142.51,8,15,0,3,True,16.260531162134917,-1.2605311621349171,25.4,6.0,Big 12,11.0,2.0,13.0,Rich Rodriguez,25.4,0.8461538461538461
2006,Kentucky,61,139.71,5,15,0,3,True,15.762635089816005,-0.762635089816003,1.7,57.0,SEC,8.0,5.0,13.0,Rich Brooks,1.7,0.6153846153846154
2006,Georgia Tech,62,138.67,9,27,2,3,True,15.577702262954686,11.422297737045314,13.5,30.0,ACC,9.0,5.0,14.0,Chan Gailey,13.5,0.6428571428571429
2006,Stanford,63,137.17,7,17,0,3,True,15.310972224212408,1.6890277757875918,-14.1,102.0,ACC,1.0,11.0,12.0,Walt Harris,-14.1,0.08333333333333333
2006,Southern Miss,64,136.68,2,6,0,3,True,15.223840411556605,-9.223840411556605,-0.3,62.0,Sun Belt,9.0,5.0,14.0,Jeff Bower,-0.3,0.6428571428571429
2006,BYU,65,128.22,3,7,0,3,True,13.71948299305016,-6.719482993050159,21.9,9.0,Big 12,11.0,2.0,13.0,Bronco Mendenhall,21.9,0.8461538461538461
2006,Wake Forest,66,122.34,6,24,1,3,True,12.673901241180433,11.326098758819567,6.5,48.0,ACC,11.0,3.0,14.0,Jim Grobe,6.5,0.7857142857142857
2006,Indiana,67,122.15,5,13,0,3,True,12.64011543627308,0.3598845637269203,-9.9,92.0,Big Ten,5.0,7.0,12.0,Terry Hoeppner,-9.9,0.4166666666666667
2006,New Mexico,68,121.96,3,5,0,3,True,12.60632963136572,-7.606329631365719,-0.5,63.0,Mountain West,6.0,7.0,13.0,Rocky Long,-0.5,0.46153846153846156
2006,UTEP,69,120.39,0,0,0,3,True,12.327152190815474,-12.327152190815474,-6.2,79.0,Mountain West,5.0,7.0,12.0,Mike Price,-6.2,0.4166666666666667
2006,San Diego State,70,119.38,3,6,0,3,True,12.147553964729005,-6.1475539647290045,-13.2,99.0,Pac-12,3.0,9.0,12.0,Chuck Long,-13.2,0.25
2006,Northwestern,71,115.18,3,8,0,3,True,11.40070985625063,-3.4007098562506304,-4.9,75.0,Big Ten,4.0,8.0,12.0,Pat Fitzgerald,-4.9,0.3333333333333333
2006,East Carolina,72,115.08,5,10,0,3,True,11.38292785366781,-1.382927853667811,-0.9,64.0,American Athletic,7.0,6.0,13.0,Skip Holtz,-0.9,0.5384615384615384
2006,UCF,73,112.86,4,12,0,3,True,10.98816739632924,1.0118326036707597,-10.3,94.0,Big 12,4.0,8.0,12.0,George O'Leary,-10.3,0.3333333333333333
2006,Colorado State,74,112.11,2,4,0,3,True,10.854802376958103,-6.854802376958103,-5.4,76.0,Pac-12,4.0,8.0,12.0,Sonny Lubick,-5.4,0.3333333333333333
2006,Northern Illinois,75,111.98,1,7,1,3,True,10.83168577360044,-3.831685773600439,-2.5,69.0,Mountain West,7.0,6.0,13.0,Joe Novak,-2.5,0.5384615384615384
2006,Fresno State,76,111.54,5,12,1,3,True,10.75344496223604,1.2465550377639598,-8.1,88.0,Pac-12,4.0,8.0,12.0,Pat Hill,-8.1,0.3333333333333333
2006,Virginia,77,111.11,6,24,1,3,True,10.676982351129915,13.323017648870085,4.6,50.0,ACC,5.0,7.0,12.0,Al Groh,4.6,0.4166666666666667
2006,Toledo,78,109.58,0,0,0,3,True,10.404917711612796,-10.404917711612796,-9.6,91.0,Mid-American,5.0,7.0,12.0,Tom Amstutz,-9.6,0.4166666666666667
2006,Marshall,79,108.78,1,2,0,3,True,10.262661690950248,-8.262661690950248,-7.9,87.0,Sun Belt,5.0,7.0,12.0,Mark Snyder,-7.9,0.4166666666666667
2006,Boise State,80,106.05,4,17,1,3,True,9.777213020439303,7.222786979560697,18.7,17.0,Pac-12,13.0,0.0,13.0,Chris Petersen,18.7,1.0
2006,Louisiana Tech,81,104.59,2,5,0,3,True,9.517595782730156,-4.517595782730156,-22.2,112.0,Conference USA,3.0,10.0,13.0,Jack Bicknell,-22.2,0.23076923076923078
2006,Akron,82,102.97,0,0,0,3,True,9.229527340888492,-9.229527340888492,-6.1,77.0,Mid-American,5.0,7.0,12.0,J.D. Brookhart,-6.1,0.4166666666666667
2006,Houston,83,101.62,2,6,0,3,True,8.989470306020445,-2.9894703060204453,7.6,45.0,Big 12,10.0,4.0,14.0,Art Briles,7.6,0.7142857142857143
2006,Tulane,84,100.71,1,3,0,3,True,8.827654082516796,-5.827654082516796,-15.0,105.0,American Athletic,4.0,8.0,12.0,Chris Scelfo,-15.0,0.3333333333333333
2006,Buffalo,85,96.91,2,3,0,3,True,8.151937984369694,-5.1519379843696935,-30.3,117.0,Mid-American,2.0,10.0,12.0,Turner Gill,-30.3,0.16666666666666666
2006,Ball State,86,96.34,2,6,0,3,True,8.05058056964763,-2.0505805696476305,-7.5,85.0,Mid-American,5.0,7.0,12.0,Brady Hoke,-7.5,0.4166666666666667
2006,Miami (OH),87,94.07,1,1,0,3,True,7.64692911101765,-6.64692911101765,-13.0,98.0,Mid-American,2.0,10.0,12.0,Shane Montgomery,-13.0,0.16666666666666666
2006,San José State,88,93.62,3,9,0,3,True,7.566910099394969,1.4330899006050313,-1.8,67.0,Mountain West,9.0,4.0,13.0,Dick Tomey,-1.8,0.6923076923076923
2006,Bowling Green,89,93.28,0,0,0,3,True,7.506451290613386,-7.506451290613386,-14.1,102.0,Mid-American,4.0,8.0,12.0,Gregg Brandon,-14.1,0.3333333333333333
2006,Western Michigan,90,93.25,2,6,0,3,True,7.501116689838541,-1.5011166898385415,-7.1,84.0,Mid-American,8.0,5.0,13.0,Bill Cubit,-7.1,0.6153846153846154
2006,Idaho,91,92.85,5,13,1,3,True,7.429988679507266,5.570011320492734,-23.7,113.0,Big Sky,4.0,8.0,12.0,Dennis Erickson,-23.7,0.3333333333333333
2006,Troy,92,91.69,5,13,0,3,True,7.223717449546571,5.776282550453429,-11.5,97.0,Sun Belt,8.0,5.0,13.0,Larry Blakeney,-11.5,0.6153846153846154
2006,UConn,93,91.46,10,31,1,3,True,7.182818843606087,23.81718115639391,-2.9,71.0,FBS Independents,4.0,8.0,12.0,Randy Edsall,-2.9,0.3333333333333333
2006,Florida International,94,90.73,1,1,0,3,True,7.053010224751516,-6.053010224751516,-29.7,116.0,Conference USA,0.0,12.0,12.0,Don Strock,-29.7,0.0
2006,Wyoming,95,89.64,1,3,0,3,True,6.859186396598794,-3.859186396598794,0.3,59.0,Mountain West,6.0,6.0,12.0,Joe Glenn,0.3,0.5
2006,Rice,96,89.39,3,5,0,3,True,6.814731390141747,-1.8147313901417463,-10.5,95.0,American Athletic,7.0,6.0,13.0,Todd Graham,-10.5,0.5384615384615384
2006,UNLV,97,88.98,2,5,0,3,True,6.741825179552192,-1.7418251795521922,-14.5,104.0,Mountain West,2.0,10.0,12.0,Mike Sanford Sr.,-14.5,0.16666666666666666
2006,Tulsa,98,88.58,1,1,0,3,True,6.670697169220917,-5.670697169220917,2.1,54.0,American Athletic,8.0,5.0,13.0,Steve Kragthorpe,2.1,0.6153846153846154
2006,Nevada,99,86.13,4,11,0,3,True,6.2350381059418645,4.7649618940581355,0.9,58.0,Mountain West,8.0,5.0,13.0,Chris Ault,0.9,0.6153846153846154
2006,Memphis,100,84.38,1,1,0,3,True,5.923853060742541,-4.923853060742541,-13.2,99.0,American Athletic,2.0,10.0,12.0,Tommy West,-13.2,0.16666666666666666
2006,Ohio,101,81.66,2,9,0,3,True,5.440182590489879,3.5598174095101207,-9.5,90.0,Mid-American,9.0,5.0,14.0,Frank Solich,-9.5,0.6428571428571429
2006,Temple,102,77.53,3,16,1,3,True,4.705785883819477,11.294214116180523,-33.3,119.0,American Athletic,1.0,11.0,12.0,Al Golden,-33.3,0.08333333333333333
2006,Louisiana,103,76.72,1,2,0,3,True,4.561751662898647,-2.561751662898647,-19.3,107.0,Sun Belt,6.0,6.0,12.0,Rickey Bustle,-19.3,0.5
2006,UL Monroe,104,69.77,0,0,0,3,True,3.3259024833927633,-3.3259024833927633,-15.0,105.0,Sun Belt,4.0,8.0,12.0,Charlie Weatherbie,-15.0,0.3333333333333333
2006,SMU,105,64.64,3,7,0,3,True,2.4136857508941763,4.586314249105824,-7.7,86.0,ACC,6.0,6.0,12.0,Phil Bennett,-7.7,0.5
2006,Arkansas State,106,64.59,3,6,0,3,True,2.404794749602768,3.595205250397232,-21.8,110.0,Sun Belt,6.0,6.0,12.0,Steve Roberts,-21.8,0.5
2006,New Mexico State,107,63.94,1,3,0,3,True,2.2892117328144472,0.7107882671855528,-10.2,93.0,Conference USA,4.0,8.0,12.0,Hal Mumme,-10.2,0.3333333333333333
2006,North Texas,108,63.55,0,0,0,3,True,2.2198619227414547,-2.2198619227414547,-24.5,115.0,American Athletic,3.0,9.0,12.0,Darrell Dickey,-24.5,0.25
2006,Cincinnati,109,63.4,10,18,0,3,True,2.193188918867227,15.806811081132771,7.9,44.0,Big 12,8.0,5.0,13.0,Mark Dantonio,7.9,0.6153846153846154
2006,Cincinnati,109,63.4,10,18,0,3,True,2.193188918867227,15.806811081132771,7.9,44.0,Big 12,8.0,5.0,13.0,Brian Kelly,7.9,0.6153846153846154
2006,Central Michigan,110,62.5,2,2,0,3,True,2.03315089562186,-0.0331508956218602,-6.1,77.0,Mid-American,10.0,4.0,14.0,Brian Kelly,-6.1,0.7142857142857143
2006,Middle Tennessee,111,55.56,2,3,0,3,True,0.799079916374259,2.200920083625741,-13.5,101.0,Conference USA,7.0,6.0,13.0,Rick Stockstill,-13.5,0.5384615384615384
2006,Eastern Michigan,112,49.67,1,3,0,3,True,-0.2482800357537478,3.248280035753748,-22.0,111.0,Mid-American,1.0,11.0,12.0,Jeff Genyk,-22.0,0.08333333333333333
2006,Kent State,113,48.84,2,2,0,3,True,-0.395870657191141,2.395870657191141,-6.2,79.0,Mid-American,6.0,6.0,12.0,Doug Martin,-6.2,0.5
2006,Hawai'i,114,46.53,6,19,0,3,True,-0.8066349168542484,19.80663491685425,13.1,33.0,Mountain West,11.0,3.0,14.0,June Jones,13.1,0.7857142857142857
2006,Air Force,115,45.95,0,0,0,3,True,-0.909770531834594,0.909770531834594,-8.8,89.0,Mountain West,4.0,8.0,12.0,Fisher DeBerry,-8.8,0.3333333333333333
2006,Utah State,116,40.78,1,4,0,3,True,-1.82910006536631,5.82910006536631,-32.1,118.0,Pac-12,1.0,11.0,12.0,Brent Guy,-32.1,0.08333333333333333
2006,Army,117,38.48,0,0,0,3,True,-2.2380861247711357,2.2380861247711357,-24.3,114.0,American Athletic,3.0,9.0,12.0,Bobby Ross,-24.3,0.25
2006,Florida Atlantic,118,32.72,2,5,0,3,True,-3.262329473541479,8.26232947354148,-19.6,109.0,American Athletic,5.0,7.0,12.0,Howard Schnellenberger,-19.6,0.4166666666666667
2006,Navy,119,32.36,0,0,0,3,True,-3.3263446828396255,3.3263446828396255,-1.9,68.0,American Athletic,9.0,4.0,13.0,Paul Johnson,-1.9,0.6923076923076923
2006,Southern Illinois,120,30.46,2,2,0,3,True,-3.664202731913176,5.664202731913176,,,,,,,,,
2006,Alabama State,122,6.67,0,0,0,3,True,-7.89454114636569,7.89454114636569,,,,,,,,,
2007,Florida,1,313.05,15,65,4,3,True,46.585958366873534,18.414041633126462,28.8,5.0,SEC,9.0,4.0,13.0,Urban Meyer,28.8,0.6923076923076923
2007,USC,2,295.06,19,65,3,3,True,43.386976102224494,21.613023897775506,32.0,1.0,Big Ten,11.0,2.0,13.0,Pete Carroll,32.0,0.8461538461538461
2007,Texas,3,293.1,13,47,1,3,True,43.03844885160125,3.961551148398747,25.8,7.0,SEC,10.0,3.0,13.0,Mack Brown,25.8,0.7692307692307693
2007,Tennessee,4,284.42,9,33,2,3,True,41.49497102741261,-8.49497102741261,20.2,14.0,SEC,10.0,4.0,14.0,Phillip Fulmer,20.2,0.7142857142857143
2007,LSU,5,282.25,17,66,3,3,True,41.10910157136544,24.890898428634557,28.9,4.0,SEC,12.0,2.0,14.0,Les Miles,28.9,0.8571428571428571
2007,Notre Dame,6,274.05,9,35,2,3,True,39.650977359574334,-4.650977359574334,-9.7,84.0,FBS Independents,3.0,9.0,12.0,Charlie Weis,-9.7,0.25
2007,South Carolina,7,273.85,10,32,2,3,True,39.6154133544087,-7.615413354408702,16.2,22.0,SEC,6.0,6.0,12.0,Steve Spurrier,16.2,0.5
2007,Georgia,8,249.84,18,50,1,3,True,35.34595453427398,14.65404546572602,23.6,10.0,SEC,11.0,2.0,13.0,Mark Richt,23.6,0.8461538461538461
2007,Auburn,9,248.55,7,26,2,3,True,35.11656670095562,-9.116566700955625,20.7,13.0,SEC,9.0,4.0,13.0,Tommy Tuberville,20.7,0.6923076923076923
2007,North Carolina,10,244.08,13,48,2,3,True,34.32171118550364,13.678288814496362,1.9,63.0,ACC,4.0,8.0,12.0,Butch Davis,1.9,0.3333333333333333
2007,Michigan,11,242.81,8,22,1,3,True,34.09587975270184,-12.09587975270184,13.3,28.0,Big Ten,9.0,4.0,13.0,Lloyd Carr,13.3,0.6923076923076923
2007,Alabama,12,241.78,20,97,10,3,True,33.91272512609881,63.08727487390119,12.8,31.0,SEC,7.0,6.0,13.0,Nick Saban,12.8,0.5384615384615384
2007,Miami,13,236.11,18,54,0,3,True,32.904485579653006,21.09551442034699,3.2,59.0,ACC,5.0,7.0,12.0,Randy Shannon,3.2,0.4166666666666667
2007,Oregon,14,228.77,8,24,0,3,True,31.59928659007413,-7.599286590074129,23.1,11.0,Big Ten,9.0,4.0,13.0,Mike Bellotti,23.1,0.6923076923076923
2007,Georgia Tech,15,225.49,6,25,2,3,True,31.016036905357687,-6.016036905357687,8.7,44.0,ACC,7.0,6.0,13.0,Chan Gailey,8.7,0.5384615384615384
2007,Georgia Tech,15,225.49,6,25,2,3,True,31.016036905357687,-6.016036905357687,8.7,44.0,ACC,7.0,6.0,13.0,Jon Tenuta,8.7,0.5384615384615384
2007,Clemson,16,221.47,15,53,1,3,True,30.301200401528384,22.698799598471616,16.2,22.0,ACC,9.0,4.0,13.0,Tommy Bowden,16.2,0.6923076923076923
2007,Ole Miss,17,221.24,6,16,0,3,True,30.2603017955879,-14.2603017955879,-2.7,72.0,SEC,3.0,9.0,12.0,Ed Orgeron,-2.7,0.25
2007,Oklahoma,18,220.6,18,65,4,3,True,30.146496979057854,34.85350302094214,30.9,2.0,SEC,11.0,3.0,14.0,Bob Stoops,30.9,0.7857142857142857
2007,Nebraska,19,218.45,14,41,2,3,True,29.764183923527263,11.235816076472736,10.0,41.0,Big Ten,5.0,7.0,12.0,Bill Callahan,10.0,0.4166666666666667
2007,Florida State,20,216.82,10,29,2,3,True,29.474337281427324,-0.4743372814273243,9.6,43.0,ACC,7.0,6.0,13.0,Bobby Bowden,9.6,0.5384615384615384
2007,Pittsburgh,21,216.08,7,19,1,3,True,29.34275046231447,-10.34275046231447,7.5,47.0,ACC,5.0,7.0,12.0,Dave Wannstedt,7.5,0.4166666666666667
2007,Illinois,22,212.85,11,52,3,3,True,28.76839177888943,23.23160822111057,12.7,32.0,Big Ten,9.0,4.0,13.0,Ron Zook,12.7,0.6923076923076923
2007,California,23,210.38,13,50,3,3,True,28.32917631509381,21.67082368490619,16.6,21.0,ACC,7.0,6.0,13.0,Jeff Tedford,16.6,0.5384615384615384
2007,West Virginia,24,210.32,8,18,1,3,True,28.31850711354412,-10.318507113544122,28.2,6.0,Big 12,11.0,2.0,13.0,Rich Rodriguez,28.2,0.8461538461538461
2007,Oklahoma State,25,208.78,8,35,4,3,True,28.044664273768717,6.955335726231283,13.1,29.0,Big 12,7.0,6.0,13.0,Mike Gundy,13.1,0.5384615384615384
2007,Virginia Tech,26,208.21,11,33,1,3,True,27.94330685904665,5.0566931409533495,19.3,16.0,ACC,11.0,3.0,14.0,Frank Beamer,19.3,0.7857142857142857
2007,Colorado,27,207.66,6,21,2,3,True,27.84550584484115,-6.845505844841149,4.2,57.0,Big 12,6.0,7.0,13.0,Dan Hawkins,4.2,0.46153846153846156
2007,Virginia,28,207.49,3,11,0,3,True,27.81527644045036,-16.81527644045036,7.5,47.0,ACC,9.0,4.0,13.0,Al Groh,7.5,0.6923076923076923
2007,Iowa,29,199.85,18,57,3,3,True,26.456731443123022,30.543268556876978,6.5,50.0,Big Ten,6.0,6.0,12.0,Kirk Ferentz,6.5,0.5
2007,Missouri,30,199.83,5,26,3,3,True,26.453175042606468,-0.4531750426064675,21.4,12.0,SEC,12.0,2.0,14.0,Gary Pinkel,21.4,0.8571428571428571
2007,Rutgers,31,199.38,4,19,2,3,True,26.37315603098378,-7.373156030983779,14.3,26.0,Big Ten,8.0,5.0,13.0,Greg Schiano,14.3,0.6153846153846154
2007,Wisconsin,32,197.94,13,52,3,3,True,26.117095193791194,25.882904806208806,10.4,40.0,Big Ten,9.0,4.0,13.0,Bret Bielema,10.4,0.6923076923076923
2007,Maryland,33,196.41,4,11,0,3,True,25.845030554274075,-14.845030554274077,5.9,53.0,Big Ten,6.0,7.0,13.0,Ralph Friedgen,5.9,0.46153846153846156
2007,Mississippi State,34,194.64,9,25,2,3,True,25.530289108558183,-0.5302891085581862,2.0,62.0,SEC,8.0,5.0,13.0,Sylvester Croom,2.0,0.6153846153846154
2007,Kansas State,35,189.4,3,8,0,3,True,24.598512173218506,-16.598512173218502,17.5,18.0,Big 12,5.0,7.0,12.0,Ron Prince,17.5,0.4166666666666667
2007,Arkansas,36,189.14,8,22,0,3,True,24.552278966503167,-2.5522789665031667,18.0,17.0,SEC,8.0,5.0,13.0,Houston Nutt,18.0,0.6153846153846154
2007,Arizona State,37,187.91,7,16,0,3,True,24.3335603347345,-8.3335603347345,12.6,33.0,Big 12,10.0,3.0,13.0,Dennis Erickson,12.6,0.7692307692307693
2007,Washington,38,184.72,6,24,1,3,True,23.76631445234259,0.2336855476574086,5.2,55.0,Big Ten,4.0,9.0,13.0,Tyrone Willingham,5.2,0.3076923076923077
2007,Penn State,39,183.65,12,36,1,3,True,23.57604702470644,12.42395297529356,20.2,14.0,Big Ten,9.0,4.0,13.0,Joe Paterno,20.2,0.6923076923076923
2007,Oregon State,40,177.75,5,14,0,3,True,22.526908872320146,-8.526908872320142,11.6,38.0,Pac-12,9.0,4.0,13.0,Mike Riley,11.6,0.6923076923076923
2007,Texas A&M,41,171.74,6,19,2,3,True,21.45821051709276,-2.458210517092759,7.6,46.0,SEC,7.0,6.0,13.0,Dennis Franchione,7.6,0.5384615384615384
2007,Texas Tech,42,170.43,2,2,0,3,True,21.22526628325784,-19.22526628325784,24.9,8.0,Big 12,9.0,4.0,13.0,Mike Leach,24.9,0.6923076923076923
2007,BYU,43,168.65,1,3,0,3,True,20.908746637283663,-17.908746637283663,15.4,25.0,Big 12,11.0,2.0,13.0,Bronco Mendenhall,15.4,0.8461538461538461
2007,Boston College,44,168.51,3,16,2,3,True,20.88385183366772,-4.88385183366772,16.7,20.0,ACC,11.0,3.0,14.0,Jeff Jagodzinski,16.7,0.7857142857142857
2007,Syracuse,45,168.09,6,18,1,3,True,20.809167422819883,-2.809167422819882,-11.7,88.0,ACC,2.0,10.0,12.0,Greg Robinson,-11.7,0.16666666666666666
2007,NC State,46,166.16,8,15,0,3,True,20.465974772971485,-5.465974772971485,-1.1,69.0,ACC,5.0,7.0,12.0,Tom O'Brien,-1.1,0.4166666666666667
2007,Northwestern,47,165.66,5,10,0,3,True,20.377064760057394,-10.377064760057394,-2.4,70.0,Big Ten,6.0,6.0,12.0,Pat Fitzgerald,-2.4,0.5
2007,Minnesota,48,165.41,2,6,0,3,True,20.332609753600345,-14.332609753600345,-7.6,80.0,Big Ten,1.0,11.0,12.0,Tim Brewster,-7.6,0.08333333333333333
2007,Louisville,49,165.31,4,9,0,3,True,20.314827751017525,-11.314827751017525,12.1,36.0,ACC,6.0,6.0,12.0,Steve Kragthorpe,12.1,0.5
2007,Kansas,50,163.81,3,6,0,3,True,20.04809771227525,-14.04809771227525,24.9,8.0,Big 12,12.0,1.0,13.0,Mark Mangino,24.9,0.9230769230769231
2007,Stanford,51,163.29,11,41,2,3,True,19.95563129884459,21.04436870115541,-6.7,78.0,ACC,4.0,8.0,12.0,Jim Harbaugh,-6.7,0.3333333333333333
2007,Washington State,52,162.05,1,1,0,3,True,19.735134466817648,-18.735134466817648,3.2,59.0,Pac-12,5.0,7.0,12.0,Bill Doba,3.2,0.4166666666666667
2007,Michigan State,53,160.17,9,17,0,3,True,19.400832818260653,-2.4008328182606533,10.0,41.0,Big Ten,7.0,6.0,13.0,Mark Dantonio,10.0,0.5384615384615384
2007,Iowa State,54,155.95,2,6,0,3,True,18.650432309265717,-12.650432309265716,-9.1,82.0,Big 12,3.0,9.0,12.0,Gene Chizik,-9.1,0.25
2007,TCU,55,155.69,10,28,1,3,True,18.60419910255039,9.395800897449613,6.4,51.0,Big 12,8.0,5.0,13.0,Gary Patterson,6.4,0.6153846153846154
2007,South Florida,56,154.98,8,24,1,3,True,18.47794688421238,5.522053115787621,15.8,24.0,American Athletic,9.0,4.0,13.0,Jim Leavitt,15.8,0.6923076923076923
2007,UCF,57,154.18,4,14,0,3,True,18.335690863549836,-4.335690863549836,3.5,58.0,Big 12,10.0,4.0,14.0,George O'Leary,3.5,0.7142857142857143
2007,Southern Miss,58,153.94,1,4,0,3,True,18.293014057351066,-14.293014057351066,-0.5,67.0,Sun Belt,7.0,6.0,13.0,Jeff Bower,-0.5,0.5384615384615384
2007,Arizona,59,153.87,8,23,0,3,True,18.280566655543097,4.7194333444569025,7.3,49.0,Big 12,5.0,7.0,12.0,Mike Stoops,7.3,0.4166666666666667
2007,UConn,60,152.51,7,14,0,3,True,18.03873142041676,-4.0387314204167595,8.5,45.0,FBS Independents,9.0,4.0,13.0,Randy Edsall,8.5,0.6923076923076923
2007,Purdue,61,151.99,4,15,1,3,True,17.94626500698611,-2.94626500698611,12.4,34.0,Big Ten,8.0,5.0,13.0,Joe Tiller,12.4,0.6153846153846154
2007,Utah,62,151.35,9,24,0,3,True,17.832460190456068,6.167539809543932,11.9,37.0,Big 12,9.0,4.0,13.0,Kyle Whittingham,11.9,0.6923076923076923
2007,Boise State,63,149.94,10,39,3,3,True,17.581733954038327,21.418266045961673,13.1,29.0,Pac-12,10.0,3.0,13.0,Chris Petersen,13.1,0.7692307692307693
2007,Marshall,64,143.49,2,7,0,3,True,16.434794787446542,-9.434794787446542,-9.1,82.0,Sun Belt,3.0,9.0,12.0,Mark Snyder,-9.1,0.25
2007,Hawai'i,65,140.68,4,10,0,3,True,15.93512051486934,-5.935120514869341,12.4,34.0,Mountain West,12.0,1.0,13.0,June Jones,12.4,0.9230769230769231
2007,Houston,66,137.41,1,1,0,3,True,15.353649030411177,-14.353649030411177,-4.7,76.0,Big 12,8.0,5.0,13.0,Art Briles,-4.7,0.6153846153846154
2007,Troy,67,137.4,5,10,0,3,True,15.351870830152896,-5.351870830152896,-2.4,70.0,Sun Belt,8.0,4.0,12.0,Larry Blakeney,-2.4,0.6666666666666666
2007,San Diego State,68,135.97,6,14,0,3,True,15.09758819321859,-1.0975881932185896,-12.6,93.0,Pac-12,4.0,8.0,12.0,Chuck Long,-12.6,0.3333333333333333
2007,Wake Forest,69,133.78,6,16,0,3,True,14.708162336654864,1.2918376633451365,6.4,51.0,ACC,9.0,4.0,13.0,Jim Grobe,6.4,0.6923076923076923
2007,Temple,70,131.64,5,21,1,3,True,14.327627481382548,6.672372518617452,-19.0,108.0,American Athletic,4.0,8.0,12.0,Al Golden,-19.0,0.3333333333333333
2007,Fresno State,71,129.21,4,13,1,3,True,13.895524818620062,-0.8955248186200624,1.8,64.0,Pac-12,9.0,4.0,13.0,Pat Hill,1.8,0.6923076923076923
2007,Ohio State,72,128.98,13,31,1,3,True,13.854626212679577,17.145373787320423,29.2,3.0,Big Ten,11.0,2.0,13.0,Jim Tressel,29.2,0.8461538461538461
